Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
168,18,6,52,10,24,1014.05,11.3309,156.223,63.086,137.11,211.139,59.9142,2.8524,391.837,252.116,3,3,4,0,10.23,5.49,28.24,19.24,122
169,7,5,57,0,15,737.646,8.8514,165.72,68.8788,146.657,224.443,67.1055,2.1794,387.747,228.911,3,3,4,0,10.23,5.49,28.24,19.24,122
170,2,4,68,11,22,789.794,11.3928,164.643,72.2244,147.239,222.258,66.3781,2.2422,410.301,226.258,3,3,4,0,10.23,5.49,28.24,19.24,122
171,30,8,50,4,16,872.922,12.2752,164.504,81.4085,155.627,229.856,74.9888,0.9309,275.128,222.114,3,3,4,0,10.23,5.49,28.24,19.24,122
172,37,12,54,4,16,735.84,10.8021,173.041,71.8443,150.115,228.394,67.4774,3.5033,361.555,215.205,3,3,4,0,10.23,5.49,28.24,19.24,122
173,38,8,49,2,22,894.385,8.8825,162.313,71.0747,146.728,222.388,68.1033,3.0304,325.227,211.737,3,3,4,0,10.23,5.49,28.24,19.24,122
174,4,6,68,11,16,873.992,11.5692,166.334,79.4893,155.062,230.644,74.5265,0.254,270.107,207.722,3,3,4,0,10.23,5.49,28.24,19.24,122
175,28,7,52,8,20,1072.04,12.2325,154.287,68.9937,140.399,211.812,62.8092,0.8834,386.002,207.379,3,3,4,0,10.23,5.49,28.24,19.24,122
176,13,3,65,2,21,869.536,8.1589,164.022,68.8567,146.166,223.481,67.7315,1.5292,335.37,197.915,3,3,4,0,10.23,5.49,28.24,19.24,122
177,11,5,59,17,20,735.388,10.8033,173.015,71.8394,150.104,228.377,67.4728,3.4214,365.709,186.471,3,3,4,0,10.23,5.49,28.24,19.24,122
178,12,3,68,3,19,1055.45,9.0801,157.64,67.1309,142.089,217.055,65.1536,0.776,353.707,179.254,3,3,4,0,10.23,5.49,28.24,19.24,122
179,18,6,50,8,20,1085,13.0879,153.161,71.0696,141.151,211.241,62.8382,0.349,373.523,172.431,3,3,4,0,10.23,5.49,28.24,19.24,122
180,31,9,48,8,19,1039.06,11.3662,155.54,64.1311,137.777,211.431,60.5085,4.2588,398.932,171.861,3,3,4,0,10.23,5.49,28.24,19.24,122
181,13,7,58,17,28,742.063,11.4746,177.068,70.898,150.296,229.7,65.5586,1.902,396.48,171.376,3,3,4,0,10.23,5.49,28.24,19.24,122
182,2,4,65,10,26,732.516,11.801,172.496,71.4505,149.244,227.048,66.5894,1.2757,399.489,157.843,3,3,4,0,10.23,5.49,28.24,19.24,122
183,12,4,63,9,16,1016.15,9.9698,158.028,66.2196,141.137,216.063,63.8493,1.2522,356.471,146.766,3,3,4,0,10.23,5.49,28.24,19.24,122
184,6,4,64,10,12,754.753,10.213,163.709,70.8995,146.822,222.751,66.9224,1.139,405.834,137.083,3,3,4,0,10.23,5.49,28.24,19.24,122
185,5,5,78,2,14,971.576,11.2905,166.26,77.7776,152.528,227.286,71.7351,0.7202,277.608,134.001,3,3,4,0,10.23,5.49,28.24,19.24,122
186,0,8,55,25,28,832.632,8.8139,167.636,68.6956,147.317,225.944,67.6014,0.8026,344.541,131.217,3,3,4,0,10.23,5.49,28.24,19.24,122
187,7,8,59,11,22,721.452,10.3784,166.985,69.8271,147.269,224.721,66.8613,0.8067,388.114,130.845,3,3,4,0,10.23,5.49,28.24,19.24,122
188,5,6,68,9,11,962.457,11.6868,152.309,74.7084,144.556,214.411,67.9086,0.0092,301.847,127.214,3,3,4,0,10.23,5.49,28.24,19.24,122
189,17,7,54,14,25,815.347,9.7487,168.34,72.3092,149.674,227.047,68.9701,0.2231,360.087,117.639,3,3,4,0,10.23,5.49,28.24,19.24,122
190,2,7,65,13,25,796.967,9.0279,166.018,70.1542,147.766,225.385,68.1106,0.4434,377.27,116.835,3,3,4,0,10.23,5.49,28.24,19.24,122
191,7,4,59,10,21,729.471,11.1385,162.592,69.9944,145.587,221.188,65.4251,2.0146,428.16,113.508,3,3,4,0,10.23,5.49,28.24,19.24,122
192,15,10,50,7,20,900.572,11.1509,168.413,77.6719,153.319,228.972,71.749,1.3506,273.733,113.391,3,3,4,0,10.23,5.49,28.24,19.24,122
193,1,3,64,11,18,733.851,11.3492,175.584,69.131,148.605,228.092,63.9142,0.8819,416.855,107.278,3,3,4,0,10.23,5.49,28.24,19.24,122
194,34,7,42,3,16,765.47,11.8557,175.05,70.1623,148.97,227.786,64.1114,0.5721,429.581,101.037,3,3,4,0,10.23,5.49,28.24,19.24,122
195,9,5,57,8,16,1005.76,10.8402,156.772,67.6073,141.49,215.381,63.7904,2.295,382.772,88.4875,3,3,4,0,10.23,5.49,28.24,19.24,122
196,25,8,47,4,13,1003.95,10.2603,162.106,75.228,148.834,222.449,69.049,2.1053,301.583,75.5386,3,3,4,0,10.23,5.49,28.24,19.24,122
197,20,7,56,6,21,992.804,10.7603,159.038,71.9986,145.87,219.748,67.5011,2.4756,352.876,65.4821,3,3,4,0,10.23,5.49,28.24,19.24,122
198,4,1,69,1,16,728.089,10.6764,161.251,71.276,146.361,221.454,66.9273,0.7417,419.855,53.7519,3,3,4,0,10.23,5.49,28.24,19.24,122
199,8,2,66,4,12,761.723,12.8534,186.452,66.7182,149.594,232.476,57.669,0.1427,487.32,245.151,3,2,3,0,8.67,4.25,26.67,17.67,122
200,1,7,56,28,17,946.57,11.4135,165.395,69.6834,145.294,220.913,64.653,1.6596,356.114,167.394,4,2,1,0,8.73,4.86,26.37,17,122
201,4,0,66,1,12,670.718,11.1858,166.163,62.2274,139.935,217.651,57.4292,0.0889,519.465,223.158,1,3,1,0,10.15,5.5,15.81,14.31,122
202,12,3,48,10,19,661.665,11.8136,165.833,61.8672,139.495,217.13,56.5546,0.0688,522.953,341.944,1,2,1,0,4.42,2.67,11.42,7.92,122
203,0,0,73,2,9,824.686,12.0349,159.973,59.0492,135.594,212.145,54.087,0.3028,481.644,219.255,1,2,1,0,4.3,2.55,11.3,7.8,122
204,0,0,78,0,11,838.104,11.7153,159.382,58.8755,135.389,211.91,54.5301,0.0284,476.91,191.575,1,2,1,0,4.3,2.55,11.3,7.8,122
205,16,9,46,12,20,668.397,11.1153,165.641,60.7595,138.863,216.975,56.7623,0.1228,508.62,154.112,1,1,1,0,4.81,2.66,7.81,6.31,122
206,6,2,61,7,9,684.309,10.8318,164.271,60.5566,138.448,216.348,57.14,0.1064,504.785,24.2683,1,1,1,0,4.81,2.66,7.81,6.31,122
207,16,4,54,9,23,767.647,8.9984,157.317,69.0097,144.385,219.768,67.1573,1.8133,415.868,345.432,1,2,5,0,11,5.5,33,22,121
208,27,7,63,2,11,726.61,8.8414,164.859,69.063,146.488,223.921,67.0887,0.7511,361.704,225.44,1,2,5,0,11,5.5,33,22,121
209,2,4,68,9,15,836.13,8.2841,165.757,68.1258,146.422,224.725,67.4758,1.3789,371.745,53.4549,1,2,5,0,11,5.5,33,22,121
210,46,10,45,4,17,909.212,8.2669,163.631,68.7556,146.086,223.422,67.6161,5.7043,344.414,28.0412,1,2,5,0,11,5.5,33,22,121
211,3,4,69,6,23,777.552,8.6575,165.316,68.8443,146.438,224.041,67.0782,0.5258,329.995,88.4485,2,2,5,0,9.5233,4.7655,28.1525,18.8727,115.588
212,19,6,54,6,16,1095.46,11.6413,149.025,63.4255,134.517,205.615,60.7001,2.0754,341.447,37.0763,1,3,4,0,10.3713,5.2023,30.4936,20.7076,115.229
213,30,10,52,2,16,859.489,11.062,164.968,77.1442,152.098,227.061,71.5085,2.6449,280.845,138.25,3,3,5,0,11,5.5,33,22,114
214,10,2,62,3,17,957.648,10.4806,165.976,75.9352,151.153,226.381,70.4167,5.7133,312.421,13.5215,3,3,5,0,11,5.5,33,22,114
215,40,11,42,1,18,770.693,8.8263,163.264,69.332,146.526,223.726,67.7178,2.2265,386.606,48.996,3,3,4,0,10.012,5.3602,27.816,18.9018,107.47
216,26,9,60,3,15,904.702,13.2046,169.395,72.2571,147.518,222.788,65.1827,0.3329,355.248,316.244,-1,3,4,0,11.84,5.95,34.76,23.56,107
217,8,4,60,5,11,854.604,13.2754,169.156,71.1522,146.673,222.203,64.3556,0.3511,360.49,291.403,-1,3,4,0,11.84,5.95,34.76,23.56,107
218,2,5,61,14,16,724.362,9.9081,159.164,68.9053,144.61,220.32,66.4741,1.2186,409.376,282.097,-1,3,4,0,11.84,5.95,34.76,23.56,107
219,9,4,59,11,20,779.21,11.4709,164.773,72.4333,147.386,222.345,66.943,0.6845,366.849,272.412,-1,3,4,0,11.84,5.95,34.76,23.56,107
220,0,6,65,19,22,732.63,12.3601,173.163,72.7396,150.215,227.697,67.6611,0.2234,385.459,244.126,-1,3,4,0,11.84,5.95,34.76,23.56,107
221,24,7,51,2,10,843.577,11.6378,166.985,72.2359,147.658,223.091,66.0805,3.8528,418.681,237.389,-1,3,4,0,11.84,5.95,34.76,23.56,107
222,17,6,51,13,16,893.973,12.6326,165.18,70.8371,145.712,220.596,64.6291,0.6116,368.036,232.286,-1,3,4,0,11.84,5.95,34.76,23.56,107
223,14,6,52,5,22,988.259,10.3308,164.897,69.6381,145.819,222.007,65.4582,0.0045,344.489,208.186,-1,3,4,0,11.84,5.95,34.76,23.56,107
224,3,1,65,8,14,747.733,12.136,174.981,72.8891,150.942,229.003,68.0721,0.4227,383.922,203.023,-1,3,4,0,11.84,5.95,34.76,23.56,107
225,13,7,54,8,21,772.15,10.228,164.579,70.5857,146.812,223.048,66.7818,1.4746,388.51,198.296,-1,3,4,0,11.84,5.95,34.76,23.56,107
226,8,7,60,6,19,718.373,12.2334,172.081,71.6363,148.804,225.981,66.0655,0.1291,392.066,153.953,-1,3,4,0,11.84,5.95,34.76,23.56,107
227,15,10,54,15,26,817.586,11.9356,165.572,72.4506,147.3,222.159,66.3645,1.0116,370.921,18.9076,-1,3,4,0,11.84,5.95,34.76,23.56,107
228,18,5,67,7,17,934.421,8.8142,157.136,63.1063,138.98,214.86,63.5148,3.1476,345.485,135.833,2,2,3,0,8.6491,4.6416,23.8759,16.2667,103.146
229,7,4,61,7,13,862.266,8.1137,162.286,68.6421,145.454,222.273,67.4603,2.4622,323.502,14.4984,3,3,4,0,9.4528,5.0701,26.1551,17.8126,102.293
230,17,8,50,1,18,867.188,9.863,168.484,73.5473,150.625,227.713,69.9196,3.465,364.092,298.137,3,3,3,0,9.7696,5.251,26.9415,18.4071,100.563
231,12,3,55,9,12,952.483,13.0033,154.525,56.7651,131.808,206.856,50.4338,0.2102,472.93,171.195,1,2,4,0,11.5,5.75,30.04,22.12,99
232,9,8,52,19,24,1012.77,11.667,154.166,61.444,135.297,209.159,57.5162,0,408.6,13.0419,5,2,4,0,11.36,5.75,29.6,21.86,99
233,0,2,69,14,20,761.84,12.5377,148.178,48.7912,124.539,200.292,45.0518,0.7334,485.832,113.814,3,2,4,0,10.73,5.5,24.2,18.2,99
234,4,2,76,2,14,740.792,10.2385,158.067,70.0777,145.087,220.107,66.6175,2.1859,428.293,125.943,3,3,3,0,9.838,5.0775,29.2994,19.3954,95.859
235,15,5,69,3,18,860.443,10.4053,143.989,52.2666,126.145,200.028,54.8994,2.9095,340.264,219.007,0,2,2,0,7.7352,4.007,22.3694,15.0523,95.4705
236,11,4,54,6,14,873.667,9.5674,148.175,50.5346,125.218,199.906,53.0652,0.3001,342.336,251.371,5,3,4,0,6.49,3.25,27.07,16.66,92
237,16,7,50,12,21,865.878,10.781,149.701,48.1342,122.526,196.922,47.5706,0.2182,352.399,291.607,-1,3,3,0,5.35,2.76,8.45,6.9,92
238,1,3,77,4,13,1074.7,9.378,159.252,67.2354,142.664,218.099,65.002,0.4219,340.401,141.638,0,3,4,0,11.634,5.8684,33.7824,22.9225,89.1189
239,27,5,46,5,15,844.763,11.7298,151.099,48.4857,122.587,196.695,45.9096,4.6543,355.429,64.2922,-1,2,3,1.9404,6.6527,3.3389,26.7033,16.4455,87.3021
240,14,2,53,1,12,829.375,12.3222,161.449,69.9679,144.131,218.303,64.1788,0.3271,381.39,191.276,-1,2,3,0,9.6456,4.8472,28.3175,19.1934,87.1685
241,22,6,55,4,13,750.636,11.554,172.085,71.6125,149.335,227.065,67.2425,1.8703,406.541,133.364,4,2,2,0,8.9522,4.7444,27.0599,17.3965,87.083
242,42,7,44,3,17,1079.3,15.0323,151.202,77.0904,144.431,211.778,64.7428,0.1638,348.253,65.9979,3,3,4,0,8.1124,4.2649,21.8466,15.2401,85.4893
243,1,1,71,7,12,833.576,12.3303,161.742,69.969,144.212,218.463,64.1844,0.4099,379.923,131.12,0,3,4,0,11.2006,5.6221,31.4266,21.5108,84.0489
244,6,4,62,10,16,1031.74,10.9277,153.244,61.5725,134.776,207.985,58.6112,0.9914,375.148,325.19,1,3,4,0,10.22,5.2,29.21,20.04,77
245,24,6,45,5,14,1155.94,11.1007,147.89,58.7309,131.503,204.284,56.6506,1.5747,398.324,225.27,1,3,4,0,10.22,5.2,29.21,20.04,77
246,18,3,52,1,17,806.41,10.5375,144.925,48.2611,121.799,195.346,48.5269,1.4909,378.324,215.27,1,3,4,0,10.22,5.2,29.21,20.04,77
247,2,1,66,6,13,883.658,6.7659,133.713,42.8337,119.374,195.92,54.5111,0.173,431.164,203.334,1,3,4,0,10.22,5.2,29.21,20.04,77
248,34,3,38,4,12,795.46,12.2448,149.213,50.7684,126.301,201.842,47.3695,1.2397,486.61,202.639,1,3,4,0,10.22,5.2,29.21,20.04,77
249,18,4,49,7,16,904.476,8.3327,136.953,44.7769,119.757,194.744,51.0237,1.5909,457.861,159.203,1,3,4,0,10.22,5.2,29.21,20.04,77
250,12,9,52,9,20,874.749,7.1623,130.374,44.2901,119.589,194.894,54.4512,0.2153,442.153,152.273,1,3,4,0,10.22,5.2,29.21,20.04,77
251,15,3,58,4,19,960.211,11.5613,153.889,60.5349,134.278,208.026,56.9174,0.8414,416.731,133.904,1,3,4,0,10.22,5.2,29.21,20.04,77
252,15,5,58,11,25,1000.8,12.2642,155.603,60.6478,134.747,208.855,55.7318,0.3609,421.056,48.5779,1,3,4,0,10.22,5.2,29.21,20.04,77
253,10,4,65,11,13,802.113,9.9525,143.835,47.3069,121.759,196.216,49.2091,0.9871,486.395,12.7888,1,3,4,0,10.22,5.2,29.21,20.04,77
254,7,1,72,8,14,836.542,8.2568,154.193,41.4831,122.13,202.786,46.8024,0.7881,523.009,236.143,6,3,4,0,10.22,5.2,29.21,20.04,77
255,23,5,46,7,20,1030.36,10.6162,150.78,50.8818,126.985,203.097,50.6714,0.6514,464.07,229.639,6,3,4,0,10.22,5.2,29.21,20.04,77
256,35,4,40,4,10,1025.37,13.3739,155.99,57.8725,132.649,207.433,50.46,0.203,461.669,203.932,6,3,4,0,10.22,5.2,29.21,20.04,77
257,12,1,66,2,13,917.292,11.7797,152.945,53.1127,128.642,204.176,50.5583,2.0165,468.507,58.3629,6,3,4,0,10.22,5.2,29.21,20.04,77
258,3,2,65,12,24,1045.53,9.5913,142.15,52.7802,126.324,199.871,54.5331,1.3068,435.919,215.506,3,2,4,0,10.22,5.2,29.21,20.04,77
259,2,3,61,16,26,1046.98,8.3063,142.299,47.3036,123.046,198.796,52.9569,1.3878,443.55,203.878,3,2,4,0,10.22,5.2,29.21,20.04,77
260,14,3,72,1,11,1093.58,8.9186,142.681,49.4261,124.206,198.991,53.3261,0.4295,415.188,129.851,3,2,4,0,10.22,5.2,29.21,20.04,77
261,9,5,59,10,24,1048.98,10.2282,145.214,54.5015,128.083,201.671,54.8484,0.2428,423.657,41.3933,3,2,4,0,10.22,5.2,29.21,20.04,77
262,26,7,51,0,11,1090.87,8.8739,142.726,49.2594,124.125,198.998,53.2721,1.3273,415.304,35.812,3,2,4,0,10.22,5.2,29.21,20.04,77
263,15,6,61,14,25,1079.02,9.6207,142.41,51.5638,125.306,199.056,53.6969,0.2093,410.453,22.5797,3,2,4,0,10.22,5.2,29.21,20.04,77
264,17,6,52,12,24,987.397,8.5978,149.854,49.1249,125.518,201.915,53.8701,0.2458,393.954,13.6764,3,2,4,0,10.22,5.2,29.21,20.04,77
265,7,2,55,5,8,685.82,11.7624,161.904,58.7506,136.206,213.669,54.1857,0.1923,494.004,133.968,1,3,4,0,9.87,5.25,22.88,16.87,77
266,6,2,80,1,8,943.455,12.9615,156.471,59.7494,134.162,208.581,53.1036,0,429.949,-1,1,3,4,0,9.87,5.25,22.88,16.87,77
267,17,2,53,10,15,649.869,11.4239,166.314,62.0127,139.889,217.778,57.3698,0.4157,515.221,125.165,1,3,4,0,9.87,5.25,22.58,16.87,77
268,6,6,43,23,14,684.056,12.3406,158.512,53.6109,131.823,210.042,49.3444,0.273,519.472,197.388,1,2,4,0,9.24,5.5,20.57,15.07,77
269,6,5,59,6,10,1001.62,11.8729,154.683,63.6393,136.516,209.397,58.6973,0.0002,380.843,8.282,2,3,4,0,7.76,4,21.76,14.76,77
270,22,3,45,9,22,696.428,10.7121,161.937,59.4802,137.076,214.68,56.656,0.1686,497.518,346.227,1,2,4,0,7.72,4,20.43,14.72,77
271,1,0,67,2,12,666.385,11.7175,166.22,59.1637,137.771,216.383,54.3186,0.2077,521.579,250.931,1,2,4,0,7.72,4,20.43,14.72,77
272,15,3,45,15,13,669.968,11.2639,163.026,58.9351,136.825,214.723,55.2407,0.1077,496.251,210.573,1,2,4,0,7.72,4,20.43,14.72,77
273,7,5,51,16,13,654.361,11.853,166.558,60.9413,138.951,216.969,55.4344,0.1454,529.024,200.686,1,2,4,0,7.72,4,20.43,14.72,77
274,22,9,52,11,20,670.058,13.1652,170.116,62.1804,139.934,217.696,53.2995,0.4219,550.669,169.169,1,2,4,0,7.72,4,20.43,14.72,77
275,2,0,67,3,7,803.059,10.8129,159.11,58.4382,135.317,212.203,55.7619,0.0417,484.839,78.6983,1,2,4,0,7.72,4,20.43,14.72,77
276,11,3,54,4,18,815.559,10.7671,158.802,58.3566,135.134,211.918,55.7476,0.5079,483.303,7.3774,1,2,4,0,7.72,4,20.43,14.72,77
277,10,3,61,10,13,998.195,11.6131,154.799,62.053,135.592,209.138,58.0058,0.9297,387.701,341.478,3,3,4,0,7.62,3.98,20.36,14.31,77
278,1,4,67,12,19,1057.77,10.3364,155.35,69.088,142.367,215.652,65.7051,0.0009,329.295,158.026,3,3,4,0,7.62,3.98,20.36,14.31,77
279,18,6,52,10,21,999.108,11.5425,154.781,61.514,135.24,208.974,57.6964,0.2285,387.717,30.0376,3,3,4,0,7.62,3.98,20.36,14.31,77
280,3,4,57,12,26,758.22,12.1299,161.116,58.989,135.937,212.892,53.8388,0.2396,484.377,181.387,1,3,4,0,7.56,4,18.89,13.39,77
281,4,1,65,1,10,695.606,12.0948,161.886,58.8219,136.257,213.703,53.8941,0,490.941,-1,1,3,4,0,7.56,4,18.89,13.39,77
282,6,3,67,3,15,1004.23,8.226,160.024,69.7731,145.022,220.276,66.9375,2.4824,330.195,338.119,3,3,4,0,11,5.5,32.74,22,76
283,9,5,56,12,20,937.989,8.2568,162.743,69.5697,146.069,222.576,67.4064,1.1266,306.026,197.562,3,3,4,0,11,5.5,32.74,22,76
284,12,7,65,4,17,883.094,8.3566,161.226,67.8333,144.542,221.259,66.6661,0.3105,356.738,181.383,3,3,4,0,11,5.5,32.74,22,76
285,5,4,66,5,14,1053.04,7.0956,158.213,64.529,142.315,220.109,66.6652,2.0504,340.182,175.686,3,3,4,0,11,5.5,32.74,22,76
286,2,3,72,8,23,975.875,9.8746,158.89,74.8046,147.249,219.703,67.9923,2.7571,323.275,124.899,3,3,4,0,11,5.5,32.74,22,76
287,38,13,47,3,17,1059.79,10.322,164.308,74.4389,149.005,223.577,68.5737,5.9148,291.303,112.671,3,3,4,0,11,5.5,32.74,22,76
288,47,12,47,2,16,1071.33,10.3519,157.295,76.8761,147.49,218.111,67.4878,1.0804,324.968,84.4408,3,3,4,0,11,5.5,32.74,22,76
289,11,5,54,5,11,1100.85,8.2509,157.929,70.098,144.377,218.664,67.1016,2.7993,333.29,76.0833,3,3,4,0,11,5.5,32.74,22,76
290,14,3,54,17,24,691.224,13.638,170.414,63.0223,140.331,217.646,53.1875,0.1488,551.632,194.808,4,1,3,0,9.62,5.14,26.39,18.54,76
291,15,12,49,4,17,1014.69,8.9914,160.035,68.0941,144.276,220.469,66.6626,0.3499,333.466,226.663,5,3,4,0,11,5.5,24.4,18.4,76
292,15,3,53,9,10,968.447,9.3974,160.792,69.6463,145.272,220.907,67.1171,0.8763,341.099,183.576,5,3,4,0,11,5.5,24.4,18.4,76
293,9,4,57,10,25,977.305,7.3587,161.773,67.0064,144.411,221.823,66.9381,0.1139,311.045,117.332,5,3,4,0,11,5.5,24.4,18.4,76
294,13,4,53,11,18,755.142,8.9435,164.376,68.9048,146.091,223.286,66.7655,0.2813,345.248,116.882,5,3,4,0,11,5.5,24.4,18.4,76
295,32,5,51,9,23,937.418,8.6633,162.655,70.4922,146.497,222.508,67.5684,6.2336,293.607,59.4212,5,3,4,0,11,5.5,24.4,18.4,76
296,6,5,66,5,17,963.169,7.2702,162.084,66.7156,144.396,222.084,66.9067,0.8795,311.325,48.5242,5,3,4,0,11,5.5,24.4,18.4,76
297,7,0,64,3,14,775.841,12.0139,160.873,58.9472,135.827,212.714,54.0091,0,481.79,-1,1,3,4,0,8.2337,4.3293,20.9074,14.7487,75.4945
298,21,7,61,3,14,764.284,9.0033,153.876,45.5356,124.573,203.616,49.5351,0.3708,523.376,97.302,5,3,4,0,10.2783,5.2753,29.125,19.9939,75.0568
299,2,4,72,5,22,778.87,8.6501,163.477,68.3383,145.48,222.629,66.6342,3.3784,366.196,332.068,3,3,4,0,10.621,5.2888,31.7913,21.2975,74.1895
300,19,3,56,9,14,980.506,11.7794,154.681,61.4779,135.331,209.191,57.4338,0,411.648,-1,1,3,4,0,10.2873,5.2289,29.4239,20.184,72.9534
301,15,7,52,17,25,645.021,11.7556,166.283,58.6632,137.275,215.896,53.5515,0.879,530.685,34.8106,1,3,4,0,9.7497,5.1696,22.8232,16.8372,72.0462
302,7,2,63,5,9,671.486,11.7488,162.441,58.781,136.34,213.904,54.2893,0.38,497.518,59.5961,2,3,4,0,9.466,4.9007,25.5158,17.8305,71.4145
303,1,4,67,11,16,720.868,11.3968,175.278,69.6754,148.903,228.141,64.4307,0.9066,407.617,176.985,3,3,3,0,10.5537,5.4942,30.2413,20.4004,70.7059
304,53,14,37,3,14,893.188,10.4709,161.313,71.7289,146.437,221.152,67.587,2.5112,348.128,314.989,3,3,4,0,10.1334,5.0667,30.1607,20.2668,70.0125
305,3,2,70,8,11,830.003,8.719,137.197,46.5734,121.981,197.394,52.3549,0.2903,482.766,198.321,1,3,4,0,11,5.5,32.49,22,69
306,22,7,49,7,18,888.312,7.5443,131.474,44.682,119.649,194.62,53.7095,0.8078,462.975,131.57,1,3,4,0,11,5.5,32.49,22,69
307,4,6,67,12,26,818.318,10.5408,156.822,57.5996,134.021,210.45,55.7023,0.0924,468.977,134.522,1,2,4,0,11,5.5,24.2,21.58,69
308,4,3,61,15,21,807.847,12.7013,148.573,49.4313,124.908,200.393,45.4474,0.7092,484.997,162.534,-1,3,4,0,10.96,5.5,30.29,20.98,69
309,7,2,57,15,20,738.5,12.7005,149.191,50.6434,125.984,201.331,46.4792,0.0196,484.81,79.3161,-1,3,4,0,10.96,5.5,30.29,20.98,69
310,1,2,77,2,6,859.195,13.0085,149.765,51.5531,126.148,200.749,46.7597,0.0385,465.916,52.4414,-1,3,4,0,10.96,5.5,30.29,20.98,69
311,5,3,63,12,23,761.905,12.5524,148.428,50.408,125.378,200.355,46.7155,1.0402,482.453,36.0192,-1,3,4,0,10.96,5.5,30.29,20.98,69
312,5,5,66,2,9,874.394,11.2359,150.601,74.898,144.531,214.17,69.7962,3.1,302.47,351.432,3,2,4,0,11,5.5,30.16,20.85,69
313,26,6,62,3,18,915.071,12.7358,150.587,76.7424,145.392,214.049,69.4349,1.4381,308.294,37.2983,3,2,4,0,11,5.5,30.16,20.85,69
314,4,5,70,9,13,988.665,11.876,153.92,63.4778,136.172,208.869,58.6235,0.1203,382.96,351.088,3,3,4,0,10.73,5.5,29.61,20.57,69
315,15,5,53,2,10,1123.24,10.763,147.531,58.9086,131.602,204.303,57.4756,0.1516,388.103,202.466,3,3,4,0,10.73,5.5,29.61,20.57,69
316,1,5,68,9,14,983.865,11.8858,153.969,63.4851,136.207,208.93,58.66,0,384.2,-1,3,3,4,0,10.73,5.5,29.61,20.57,69
317,12,6,57,15,21,983.72,11.832,153.967,63.2023,136.031,208.862,58.5255,0,384.2,-1,3,3,4,0,10.73,5.5,29.61,20.57,69
318,14,8,55,18,20,716.094,10.2826,151.927,41.4124,121.931,202.457,43.9279,0.2265,543.974,83.8835,-1,3,3,0,10.85,5.5,29.5,20.51,69
319,1,4,65,20,25,744.887,12.2348,159.896,55.7916,133.749,211.712,50.9502,0.4646,508.125,170.302,1,2,4,0,10.5,5.5,26.46,20.5,69
320,3,5,64,14,19,1044.09,11.4932,155.296,60.1772,134.608,209.043,56.7967,0.2455,412.984,302.418,1,3,4,0,10.56,5.48,30.09,20.49,69
321,19,5,55,10,22,959.128,11.8525,154.185,62.9568,135.954,208.955,58.4169,0.2608,387.327,174.973,1,3,4,0,10.73,5.5,29.27,20.39,69
322,10,7,64,8,21,1088.29,13.7545,154.077,73.7825,143.14,212.506,64.1391,0.0249,353.714,168.713,1,3,4,0,10.73,5.5,29.27,20.39,69
323,29,5,44,2,19,1014.19,11.952,154.607,64.0013,136.628,209.259,58.5813,0.0459,378.1,105.657,1,3,4,0,10.73,5.5,29.27,20.39,69
324,2,0,75,1,12,1060.87,9.8497,158.446,67.0476,142.028,217.016,64.5566,0.0516,347.619,231.188,1,2,4,0,10.88,5.5,28.65,20.38,69
325,7,4,66,1,14,863.663,14.4043,174.329,71.9231,148.042,224.167,64.0311,0.5382,350.444,161.817,1,2,4,0,10.88,5.5,28.65,20.38,69
326,0,3,71,14,22,839.904,12.1393,148.484,52.3922,126.79,201.195,49.0623,0.2161,448.539,8.223,1,3,4,0,10.9,5.5,29.4,20.35,69
327,27,3,49,10,18,839.955,12.8924,156.647,59.0104,133.719,208.433,52.2622,0.1364,447.327,39.2741,1,3,4,0,10.9,5.5,29.36,20.31,69
328,1,5,70,16,24,931.479,14.0927,157.787,60.4255,134.43,208.443,51.1224,0,439.093,-1,1,3,4,0,10.9,5.5,29.36,20.31,69
329,9,6,68,5,13,810.433,12.1081,146.602,50.1089,122.467,194.831,46.5892,0.3655,372.049,20.8462,3,2,4,0,10.46,5.51,28.86,19.85,69
330,18,6,47,10,23,701.422,13.2825,168.999,63.4815,140.329,217.184,54.1905,0.225,544.284,59.0699,3,3,4,0,10.29,5.29,28.38,19.75,69
331,16,5,50,13,18,660.546,11.4608,166.219,62.492,140.025,217.566,57.2035,0.0805,520.602,54.9081,3,3,4,0,10.29,5.29,28.38,19.75,69
332,22,6,49,8,27,699.001,11.1581,164.603,62.3978,139.495,216.6,56.9093,0.0849,526.017,44.8996,3,3,4,0,10.29,5.29,28.38,19.75,69
333,22,10,50,5,22,861.725,11.4783,143.305,55.3116,127.721,200.137,55.9123,0.0976,337.37,257.225,3,3,4,0,9.86,5.11,28.86,19.36,69
334,1,2,65,11,12,719.882,11.8054,161.067,58.859,135.996,213.14,54.2659,0.2185,488.222,32.9431,3,3,4,0,10.36,5.5,28.34,19.35,69
335,7,5,73,0,17,1099.93,10.2968,155.479,70.5267,143.36,216.202,66.3996,0.198,320.212,71.6612,3,3,4,0,10.78,5.46,27.04,19.25,69
